ParticipantID,TrialNum,Condition,TruePercent,ReportedPercent,AbsError,Log2Error,IndexA,IndexB,Values,TimestampISO
bha4wa,13,UNKNOWN,63,60,3,1.6438561897747248,0,4,-0.613 0.862 0.231 0.688 -0.976 0.058 -0.557,2026-02-24T17:55:10.378Z
bha4wa,14,UNKNOWN,23,34,11,3.4757334309663976,2,1,0.307 0.8 0.186 0.249 0.357 0.541 0.445 0.947,2026-02-24T17:55:14.936Z
bha4wa,15,UNKNOWN,55,58,3,1.6438561897747248,3,0,0.434 0.954 0.38 0.794 0.914,2026-02-24T17:55:19.142Z
bha4wa,16,UNKNOWN,21,19,2,1.0874628412503393,5,0,0.132 0.853 0.861 0.512 0.425 0.629,2026-02-24T17:55:58.588Z
bha4wa,17,UNKNOWN,61,41,20,4.330916878114617,4,2,-0.634 0.603 -0.27 -0.955 0.445,2026-02-24T17:56:23.858Z
bha4wa,18,UNKNOWN,99,79,20,4.330916878114617,5,1,0.497 0.499 0.129 0.425 0.339 0.505 0.147,2026-02-24T17:56:30.040Z
bha4wa,19,UNKNOWN,50,31,19,4.257387842692652,6,9,-0.288 -0.528 0.16 0.622 -0.103 -0.778 -0.266 0.756 -0.399 -0.531,2026-02-24T17:56:54.958Z
bha4wa,20,UNKNOWN,62,27,35,5.134426320220926,8,2,0.615 0.47 0.42 0.615 0.668 0.161 0.544 0.435 0.68 0.524,2026-02-24T17:57:03.018Z
bha4wa,21,UNKNOWN,68,81,13,3.7142455176661224,8,3,0.594 0.217 0.472 0.138 0.641 0.942 0.221 0.121 0.094,2026-02-24T17:57:06.720Z
bha4wa,22,UNKNOWN,96,71,25,4.651051691178929,3,6,0.889 0.183 0.56 0.859 0.604 0.592 0.896,2026-02-24T17:57:10.264Z
bha4wa,23,UNKNOWN,68,30,38,5.252665432450248,2,6,0.962 -0.706 0.433 0.735 0.461 -0.596 0.636 0.528 -0.214,2026-02-24T17:57:19.222Z
bha4wa,24,UNKNOWN,64,67,3,1.6438561897747248,3,4,0.362 0.619 0.131 0.477 0.749,2026-02-24T17:57:24.000Z
bha4wa,25,UNKNOWN,98,83,15,3.9188632372745946,2,0,-0.452 0.062 -0.459 -0.344 0.586,2026-02-24T17:57:27.342Z
bha4wa,26,UNKNOWN,100,100,0,0,6,7,0.259 0.68 0.168 0.831 0.092 0.356 0.302 0.303,2026-02-24T17:57:30.956Z
bha4wa,27,UNKNOWN,24,18,6,2.6147098441152083,1,2,0.946 0.138 0.57 0.179 0.909,2026-02-24T17:57:34.258Z
bha4wa,28,UNKNOWN,18,20,2,1.0874628412503393,8,3,0.155 0.721 0.061 0.115 0.173 0.983 0.769 0.127 0.642,2026-02-24T17:57:37.474Z
bha4wa,29,UNKNOWN,63,21,42,5.396604781181859,4,5,0.51 0.945 0.638 0.635 0.817 0.511 0.883,2026-02-24T17:57:40.758Z
bha4wa,30,UNKNOWN,73,50,23,4.531381460516312,1,4,-0.715 -0.739 0.708 0.429 0.54 -0.655,2026-02-24T17:58:05.372Z
bha4wa,31,UNKNOWN,99,100,1,0.16992500144231237,3,4,0.671 0.074 0.835 0.331 0.328 0.877 0.281 0.405,2026-02-24T17:58:12.816Z
bha4wa,32,UNKNOWN,76,65,11,3.4757334309663976,2,6,0.981 0.071 0.624 0.063 -0.613 0.389 -0.823,2026-02-24T17:58:28.222Z
bha4wa,33,UNKNOWN,26,29,3,1.6438561897747248,0,3,0.249 0.939 0.968 0.947 0.945 0.737,2026-02-24T17:58:31.834Z
bha4wa,34,UNKNOWN,49,54,5,2.357552004618084,6,0,0.782 0.342 0.197 0.068 0.537 0.578 0.382,2026-02-24T17:58:38.823Z
bha4wa,35,UNKNOWN,19,19,0,0,6,2,0.128 0.114 0.727 0.485 0.497 0.386 0.139,2026-02-24T17:58:43.256Z
bha4wa,36,UNKNOWN,36,31,5,2.357552004618084,4,1,-0.612 -0.169 0.872 -0.961 -0.467 0.836,2026-02-24T17:58:48.014Z
bha4wa,37,UNKNOWN,36,60,24,4.592457037268081,4,1,-0.612 -0.169 0.872 -0.961 -0.467 0.836,2026-02-24T17:58:50.241Z
bha4wa,38,UNKNOWN,86,79,7,2.8328900141647417,0,2,0.39 0.399 0.451 0.249 0.118,2026-02-24T17:58:55.874Z
bha4wa,39,UNKNOWN,38,41,3,1.6438561897747248,0,2,0.93 0.809 0.356 0.214 0.489 0.815 0.707 0.697,2026-02-24T17:59:39.436Z
bha4wa,40,UNKNOWN,50,50,0,0,1,4,0.889 0.74 0.278 0.91 0.37 0.337 0.427 0.708,2026-02-24T17:59:45.522Z
bha4wa,41,UNKNOWN,93,96,3,1.6438561897747248,3,0,-0.745 -0.342 -0.144 -0.801 0.717 0.062,2026-02-24T17:59:49.686Z
bha4wa,42,UNKNOWN,31,33,2,1.0874628412503393,0,9,-0.893 -0.192 0.573 -0.66 -0.32 0.49 0.4 -0.879 -0.553 0.281,2026-02-24T17:59:56.020Z
bha4wa,43,UNKNOWN,67,70,3,1.6438561897747248,6,4,0.995 0.873 0.228 0.356 0.695 0.457 0.468 0.832,2026-02-24T18:00:00.168Z
bha4wa,44,UNKNOWN,76,88,12,3.599912842187128,4,8,0.47 0.3 -0.582 -0.169 0.281 -0.655 0.405 -0.253 0.214,2026-02-24T18:00:04.464Z
bha4wa,45,UNKNOWN,62,73,11,3.4757334309663976,6,1,0.282 0.335 0.365 0.516 0.982 0.29 0.543,2026-02-24T18:00:09.050Z
bha4wa,46,UNKNOWN,96,86,10,3.3398500028846247,4,3,-0.891 -0.382 -0.135 0.526 0.55 -0.884 0.46 -0.738,2026-02-24T18:00:18.236Z
bha4wa,47,UNKNOWN,91,80,11,3.4757334309663976,0,1,0.849 0.93 -0.953 -0.963 0.273 0.309 0.569,2026-02-24T18:00:26.678Z
bha4wa,48,UNKNOWN,67,44,23,4.531381460516312,1,0,0.865 -0.583 -0.89 0.995 -0.505 -0.318,2026-02-24T18:00:39.450Z
bha4wa,49,UNKNOWN,68,63,5,2.357552004618084,5,6,0.404 0.68 0.781 0.866 0.834 0.518 0.35 0.779,2026-02-24T18:00:43.594Z
bha4wa,50,UNKNOWN,28,45,17,4.098032082960526,0,3,0.179 0.257 0.933 0.632 0.123,2026-02-24T18:00:48.754Z
bha4wa,51,UNKNOWN,36,39,3,1.6438561897747248,2,0,0.227 0.721 0.629 0.355 0.229,2026-02-24T18:00:52.298Z
bha4wa,52,UNKNOWN,46,42,4,2.0443941193584534,5,3,-0.838 0.904 -0.261 -0.407 0.77 0.881 0.78 0.636,2026-02-24T18:00:56.078Z
bha4wa,53,UNKNOWN,90,87,3,1.6438561897747248,3,5,0.636 -0.865 0.443 0.54 -0.948 -0.487 -0.616,2026-02-24T18:01:00.702Z
bha4wa,54,UNKNOWN,25,24,1,0.16992500144231237,0,2,0.199 0.675 0.8 0.259 0.593 0.505 0.911 0.183 0.742 0.756,2026-02-24T18:01:03.896Z
bha4wa,55,UNKNOWN,16,18,2,1.0874628412503393,3,8,0.343 0.627 -0.291 -0.075 -0.529 0.302 -0.092 0.821 -0.467 -0.947,2026-02-24T18:01:08.618Z
bha4wa,56,UNKNOWN,40,46,6,2.6147098441152083,2,4,0.666 0.585 0.104 0.59 0.26 0.308 0.898,2026-02-24T18:01:17.506Z
bha4wa,57,UNKNOWN,10,15,5,2.357552004618084,0,1,0.068 0.693 0.843 0.21 0.261 0.729 0.517 0.843,2026-02-24T18:01:33.739Z
bha4wa,58,UNKNOWN,43,50,7,2.8328900141647417,3,5,0.058 0.926 0.828 0.341 0.484 0.786 0.064 0.746,2026-02-24T18:01:37.536Z
bha4wa,59,UNKNOWN,87,88,1,0.16992500144231237,0,5,0.683 0.942 0.633 0.807 0.168 0.591,2026-02-24T18:01:43.547Z
bha4wa,60,UNKNOWN,46,38,8,3.0223678130284544,8,2,0.234 0.098 0.905 0.911 0.053 0.159 0.817 0.627 0.419 0.983,2026-02-24T18:01:51.322Z
bha4wa,61,UNKNOWN,51,43,8,3.0223678130284544,4,0,0.32 0.217 0.932 0.091 0.632,2026-02-24T18:01:57.368Z
