ParticipantID,TrialNum,Condition,TruePercent,ReportedPercent,AbsError,Log2Error,IndexA,IndexB,Values,TimestampISO
hfz5i8,18,UNKNOWN,99,87,12,3.599912842187128,1,3,0.547 0.317 0.706 0.314 0.234 0.095,2026-02-24T18:17:14.459Z
hfz5i8,19,UNKNOWN,52,50,2,1.0874628412503393,2,4,0.302 -0.693 -0.443 0.472 -0.847 -0.339 0.578,2026-02-24T18:17:20.300Z
hfz5i8,20,UNKNOWN,19,9,10,3.3398500028846247,0,4,0.287 -0.354 -0.393 0.072 0.054,2026-02-24T18:17:27.531Z
hfz5i8,21,UNKNOWN,34,18,16,4.011227255423254,1,2,0.398 0.322 0.949 0.857 0.386,2026-02-24T18:17:31.091Z
hfz5i8,22,UNKNOWN,93,77,16,4.011227255423254,4,0,0.273 0.588 0.598 0.08 0.293 0.869 0.304 0.922,2026-02-24T18:17:39.433Z
hfz5i8,23,UNKNOWN,26,25,1,0.16992500144231237,4,5,0.753 0.074 0.948 0.106 0.22 0.862 0.484 0.985,2026-02-24T18:17:43.295Z
hfz5i8,24,UNKNOWN,48,50,2,1.0874628412503393,5,2,0.553 0.98 0.226 0.806 0.572 0.474 0.227 0.973 0.86 0.423,2026-02-24T18:17:46.815Z
hfz5i8,25,UNKNOWN,60,43,17,4.098032082960526,1,4,0.224 0.501 0.113 0.342 0.838 0.374 0.966 0.912 0.749,2026-02-24T18:17:52.263Z
hfz5i8,26,UNKNOWN,99,95,4,2.0443941193584534,0,2,0.889 0.274 0.894 0.317 0.417 0.139 0.245 0.599,2026-02-24T18:17:58.364Z
hfz5i8,27,UNKNOWN,15,11,4,2.0443941193584534,3,1,0.345 0.355 0.318 0.053 0.489 0.194 0.602,2026-02-24T18:18:04.787Z
hfz5i8,28,UNKNOWN,31,30,1,0.16992500144231237,2,1,0.425 0.376 0.115 0.822 0.49,2026-02-24T18:18:10.255Z
hfz5i8,29,UNKNOWN,21,31,10,3.3398500028846247,3,0,0.923 0.365 0.385 0.194 0.736 0.097 0.376 0.673,2026-02-24T18:18:28.767Z
hfz5i8,30,UNKNOWN,53,50,3,1.6438561897747248,0,5,0.118 0.059 0.295 0.081 0.729 0.224 0.816 0.297,2026-02-24T18:18:33.081Z
hfz5i8,31,UNKNOWN,81,93,12,3.599912842187128,4,3,-0.392 -0.865 -0.634 0.342 -0.422,2026-02-24T18:18:41.135Z
hfz5i8,32,UNKNOWN,20,32,12,3.599912842187128,1,5,0.439 0.167 0.702 0.722 0.831 0.83,2026-02-24T18:18:44.665Z
hfz5i8,33,UNKNOWN,28,23,5,2.357552004618084,2,4,0.196 -0.682 0.2 0.341 0.703,2026-02-24T18:19:11.603Z
hfz5i8,34,UNKNOWN,63,80,17,4.098032082960526,0,5,0.814 0.619 0.534 0.584 0.792 0.511 0.409 0.419 0.064,2026-02-24T18:19:15.453Z
hfz5i8,35,UNKNOWN,65,89,24,4.592457037268081,6,2,0.164 -0.226 -0.377 0.305 -0.214 -0.103 -0.245 0.459,2026-02-24T18:19:18.457Z
hfz5i8,36,UNKNOWN,16,16,0,0,3,4,0.382 0.075 0.077 0.052 0.335,2026-02-24T18:19:23.339Z
hfz5i8,37,UNKNOWN,11,12,1,0.16992500144231237,4,0,-0.057 -0.386 0.478 0.684 -0.504,2026-02-24T18:19:28.523Z
hfz5i8,38,UNKNOWN,8,14,6,2.6147098441152083,1,5,0.691 0.939 0.693 0.217 0.194 0.076 0.531,2026-02-24T18:19:32.261Z
hfz5i8,39,UNKNOWN,26,27,1,0.16992500144231237,1,6,0.183 0.135 -0.199 0.112 -0.918 0.99 -0.525 0.744 -0.67 0.474,2026-02-24T18:19:36.759Z
hfz5i8,40,UNKNOWN,14,16,2,1.0874628412503393,5,4,-0.986 -0.959 -0.631 -0.532 0.826 0.112 -0.175,2026-02-24T18:19:41.087Z
hfz5i8,41,UNKNOWN,77,75,2,1.0874628412503393,4,3,-0.341 -0.106 0.675 0.412 -0.538 0.801 -0.663,2026-02-24T18:19:52.973Z
hfz5i8,42,UNKNOWN,68,82,14,3.820178962415188,1,5,0.912 -0.54 -0.998 -0.921 0.567 -0.799 -0.77 0.205,2026-02-24T18:19:56.429Z
hfz5i8,43,UNKNOWN,69,42,27,4.7615512324444795,3,5,0.068 0.585 0.726 0.33 0.59 0.478,2026-02-24T18:20:14.049Z
hfz5i8,44,UNKNOWN,92,85,7,2.8328900141647417,6,1,0.168 0.414 0.471 0.07 0.634 0.054 0.382 0.62 0.879 0.077,2026-02-24T18:20:30.297Z
hfz5i8,45,UNKNOWN,42,35,7,2.8328900141647417,3,7,0.81 0.456 0.124 0.532 0.14 0.695 0.82 0.226,2026-02-24T18:22:41.703Z
hfz5i8,46,UNKNOWN,86,89,3,1.6438561897747248,7,1,0.348 0.707 0.397 0.281 0.988 0.325 0.978 0.611,2026-02-24T18:22:51.951Z
hfz5i8,47,UNKNOWN,73,82,9,3.189824558880017,0,4,0.882 0.727 0.419 0.242 0.646 0.71 0.844 0.291 0.409 0.193,2026-02-24T18:22:57.615Z
hfz5i8,48,UNKNOWN,27,18,9,3.189824558880017,2,5,-0.906 0.72 -0.218 0.071 0.67 0.793 0.501,2026-02-24T18:23:01.013Z
hfz5i8,49,UNKNOWN,70,74,4,2.0443941193584534,2,6,-0.85 0.618 -0.57 -0.579 -0.196 -0.248 0.812 0.746,2026-02-24T18:23:59.051Z
hfz5i8,50,UNKNOWN,73,83,10,3.3398500028846247,2,3,0.189 0.938 0.198 0.145 0.794 0.59 0.39,2026-02-24T18:24:02.811Z
hfz5i8,51,UNKNOWN,14,18,4,2.0443941193584534,0,4,0.647 0.318 0.342 0.637 0.091 0.303,2026-02-24T18:24:06.939Z
hfz5i8,52,UNKNOWN,26,30,4,2.0443941193584534,5,0,0.353 0.199 0.431 0.451 0.802 0.091 0.317 0.221 0.188,2026-02-24T18:24:16.331Z
hfz5i8,53,UNKNOWN,44,56,12,3.599912842187128,7,5,0.408 0.715 0.099 0.937 0.915 0.688 0.156 0.301 0.295,2026-02-24T18:24:23.075Z
hfz5i8,54,UNKNOWN,21,18,3,1.6438561897747248,0,6,-0.202 0.743 -0.89 -0.978 -0.299 0.158 0.971,2026-02-24T18:24:27.361Z
hfz5i8,55,UNKNOWN,41,31,10,3.3398500028846247,5,0,0.233 0.504 0.391 0.407 0.082 0.567,2026-02-24T18:24:31.789Z
hfz5i8,56,UNKNOWN,44,50,6,2.6147098441152083,3,6,0.184 0.708 0.701 0.81 0.051 0.33 0.353,2026-02-24T18:24:35.863Z
hfz5i8,57,UNKNOWN,55,50,5,2.357552004618084,8,2,0.171 0.817 0.728 0.271 0.404 0.67 0.057 0.896 0.402,2026-02-24T18:24:39.641Z
hfz5i8,58,UNKNOWN,53,41,12,3.599912842187128,5,0,0.24 0.105 0.489 0.876 0.136 0.128 0.107 0.583 0.106 0.478,2026-02-24T18:24:55.057Z
hfz5i8,59,UNKNOWN,42,34,8,3.0223678130284544,4,9,0.427 0.913 0.217 0.345 0.307 0.906 0.161 0.051 0.346 0.732,2026-02-24T18:24:59.309Z
hfz5i8,60,UNKNOWN,44,50,6,2.6147098441152083,4,3,0.552 0.521 -0.171 -0.099 -0.224,2026-02-24T18:25:02.845Z
