ParticipantID,TrialNum,Condition,TruePercent,ReportedPercent,AbsError,Log2Error,IndexA,IndexB,Values,TimestampISO
9fxeks,20,UNKNOWN,83,78,5,2.357552004618084,4,2,0.509 0.087 0.838 0.633 0.695 0.325 0.804 0.856 0.198,2026-02-24T18:05:51.652Z
9fxeks,21,UNKNOWN,88,79,9,3.189824558880017,4,1,0.86 0.953 0.523 0.354 0.834,2026-02-24T18:06:16.611Z
9fxeks,22,UNKNOWN,64,72,8,3.0223678130284544,2,6,0.137 0.281 0.588 0.201 0.69 0.129 0.914 0.669,2026-02-24T18:06:24.582Z
9fxeks,23,UNKNOWN,88,75,13,3.7142455176661224,3,1,0.532 0.818 0.883 0.716 0.73 0.114 0.902 0.338,2026-02-24T18:06:28.142Z
9fxeks,24,UNKNOWN,33,41,8,3.0223678130284544,0,3,0.42 0.378 0.091 0.139 0.858 0.578 0.83 0.169,2026-02-24T18:06:32.162Z
9fxeks,25,UNKNOWN,72,66,6,2.6147098441152083,1,3,0.176 0.656 0.715 0.905 0.68 0.072 0.299,2026-02-24T18:06:35.403Z
9fxeks,26,UNKNOWN,76,84,8,3.0223678130284544,3,6,0.234 0.077 0.707 0.424 0.279 0.614 0.322,2026-02-24T18:06:41.382Z
9fxeks,27,UNKNOWN,35,21,14,3.820178962415188,3,0,0.632 0.8 -0.925 0.223 0.696 -0.835 0.79 0.349 -0.303,2026-02-24T18:06:46.318Z
9fxeks,28,UNKNOWN,42,39,3,1.6438561897747248,6,3,0.357 0.28 0.351 0.763 0.297 0.985 0.319 0.247 0.624 0.205,2026-02-24T18:06:51.505Z
9fxeks,29,UNKNOWN,36,58,22,4.467605550082998,4,2,0.959 0.465 0.326 0.476 0.899 0.059,2026-02-24T18:06:57.576Z
9fxeks,30,UNKNOWN,100,90,10,3.3398500028846247,3,5,0.811 0.964 0.513 0.674 0.312 0.671,2026-02-24T18:07:01.253Z
9fxeks,31,UNKNOWN,13,24,11,3.4757334309663976,0,2,0.86 -0.299 0.116 0.274 -0.401 -0.396 0.501,2026-02-24T18:07:05.401Z
9fxeks,32,UNKNOWN,13,11,2,1.0874628412503393,0,2,0.86 -0.299 0.116 0.274 -0.401 -0.396 0.501,2026-02-24T18:07:08.140Z
9fxeks,33,UNKNOWN,46,80,34,5.092757140919852,0,4,0.121 0.469 0.625 0.802 -0.263 0.187,2026-02-24T18:07:11.723Z
9fxeks,34,UNKNOWN,55,77,22,4.467605550082998,6,4,-0.157 -0.548 -0.839 0.276 -0.903 -0.103 -0.497 0.921,2026-02-24T18:07:29.023Z
9fxeks,35,UNKNOWN,87,95,8,3.0223678130284544,4,0,0.369 0.936 0.652 0.052 0.321 0.163 0.59,2026-02-24T18:07:36.802Z
9fxeks,36,UNKNOWN,83,88,5,2.357552004618084,2,5,0.237 0.323 0.283 0.517 0.553 0.341 0.858 0.334 0.321,2026-02-24T18:07:40.227Z
9fxeks,37,UNKNOWN,14,33,19,4.257387842692652,0,4,-0.108 0.371 0.374 0.702 0.791,2026-02-24T18:08:15.960Z
9fxeks,38,UNKNOWN,33,25,8,3.0223678130284544,4,0,0.633 0.271 0.184 0.337 0.21 0.767 0.481 0.458 0.588,2026-02-24T18:08:20.387Z
9fxeks,39,UNKNOWN,33,20,13,3.7142455176661224,2,4,0.761 0.824 0.643 0.921 0.214 0.774 0.264,2026-02-24T18:08:25.482Z
9fxeks,40,UNKNOWN,80,77,3,1.6438561897747248,8,0,0.988 0.528 0.245 0.297 0.102 0.522 0.089 0.55 0.79,2026-02-24T18:09:30.415Z
9fxeks,41,UNKNOWN,54,72,18,4.1799090900149345,5,4,0.57 0.055 0.319 0.113 0.369 0.201 0.661 0.868 0.659 0.77,2026-02-24T18:09:34.423Z
9fxeks,42,UNKNOWN,14,23,9,3.189824558880017,2,6,0.475 0.513 0.702 0.148 0.187 0.591 0.097 0.865 0.157 0.109,2026-02-24T18:09:38.659Z
9fxeks,43,UNKNOWN,31,35,4,2.0443941193584534,0,2,0.929 0.918 0.288 0.176 0.256,2026-02-24T18:09:42.106Z
9fxeks,44,UNKNOWN,6,11,5,2.357552004618084,4,3,0.879 0.687 0.302 0.903 0.055 0.636 0.965,2026-02-24T18:09:46.717Z
9fxeks,45,UNKNOWN,47,36,11,3.4757334309663976,4,2,-0.059 -0.486 -0.279 -0.16 0.599,2026-02-24T18:09:53.245Z
9fxeks,46,UNKNOWN,70,71,1,0.16992500144231237,2,0,0.628 0.327 0.898 0.412 0.856 0.634,2026-02-24T18:09:56.794Z
9fxeks,47,UNKNOWN,49,40,9,3.189824558880017,1,7,0.188 0.408 0.57 0.905 0.495 0.723 0.972 0.83 0.173 0.987,2026-02-24T18:10:02.197Z
9fxeks,48,UNKNOWN,39,44,5,2.357552004618084,3,0,-0.977 -0.742 0.913 0.379 -0.882 -0.441,2026-02-24T18:10:08.967Z
9fxeks,49,UNKNOWN,69,80,11,3.4757334309663976,2,5,0.981 0.537 0.747 0.226 0.286 0.517 0.322,2026-02-24T18:10:14.293Z
9fxeks,50,UNKNOWN,41,34,7,2.8328900141647417,9,4,0.341 0.63 0.197 0.466 0.918 0.994 0.792 0.929 0.766 0.379,2026-02-24T18:10:22.515Z
9fxeks,51,UNKNOWN,44,43,1,0.16992500144231237,5,9,0.526 0.967 0.835 0.339 0.078 0.937 0.775 0.766 0.589 0.414,2026-02-24T18:10:33.111Z
9fxeks,52,UNKNOWN,20,27,7,2.8328900141647417,2,0,0.556 0.922 0.109 0.766 0.736,2026-02-24T18:10:38.805Z
9fxeks,53,UNKNOWN,8,31,23,4.531381460516312,9,1,0.466 0.067 0.418 0.207 0.911 0.951 0.081 0.255 0.565 0.799,2026-02-24T18:10:46.283Z
9fxeks,54,UNKNOWN,8,17,9,3.189824558880017,9,1,0.466 0.067 0.418 0.207 0.911 0.951 0.081 0.255 0.565 0.799,2026-02-24T18:10:49.959Z
9fxeks,55,UNKNOWN,88,84,4,2.0443941193584534,1,5,-0.684 -0.482 -0.159 -0.09 -0.691 -0.423 0.11 0.7 -0.28 -0.917,2026-02-24T18:10:54.143Z
9fxeks,56,UNKNOWN,58,40,18,4.1799090900149345,4,3,0.235 0.149 0.892 0.429 0.249,2026-02-24T18:10:59.301Z
9fxeks,57,UNKNOWN,97,82,15,3.9188632372745946,4,2,0.208 -0.896 -0.909 -0.197 0.886 -0.568 -0.208,2026-02-24T18:11:02.943Z
9fxeks,58,UNKNOWN,86,95,9,3.189824558880017,9,8,0.676 0.404 -0.174 0.809 0.177 -0.071 -0.97 0.172 -0.497 -0.575,2026-02-24T18:11:06.721Z
9fxeks,59,UNKNOWN,30,27,3,1.6438561897747248,3,1,0.816 0.951 0.461 0.281 0.63 0.788,2026-02-24T18:11:10.219Z
9fxeks,60,UNKNOWN,90,83,7,2.8328900141647417,0,5,0.663 0.475 0.988 0.416 0.369 0.738,2026-02-24T18:11:15.411Z
9fxeks,61,UNKNOWN,87,86,1,0.16992500144231237,0,4,0.62 0.199 0.761 0.1 0.713,2026-02-24T18:11:20.606Z
9fxeks,62,UNKNOWN,95,79,16,4.011227255423254,0,3,0.933 0.897 0.06 0.891 0.371 0.922 0.845 0.805,2026-02-24T18:11:27.271Z
