ParticipantID,TrialNum,Condition,TruePercent,ReportedPercent,AbsError,Log2Error,IndexA,IndexB,Values,TimestampISO
6h452i,18,UNKNOWN,79,94,15,3.9188632372745946,4,2,0.217 0.87 0.643 0.528 0.511 0.456 0.786 0.493 0.398 0.727,2026-02-24T18:15:30.067Z
6h452i,19,UNKNOWN,61,63,2,1.0874628412503393,3,1,0.968 0.442 0.887 0.719 0.483,2026-02-24T18:15:44.289Z
6h452i,20,UNKNOWN,87,77,10,3.3398500028846247,2,3,0.533 0.388 0.575 0.664 0.28 0.071 0.937 0.267 0.097 0.602,2026-02-24T18:15:49.285Z
6h452i,21,UNKNOWN,71,60,11,3.4757334309663976,0,1,-0.649 0.463 -0.278 0.533 0.468 -0.338 -0.317 -0.161 0.148 -0.117,2026-02-24T18:15:55.924Z
6h452i,22,UNKNOWN,17,21,4,2.0443941193584534,3,4,0.197 0.445 -0.612 -0.074 0.433 -0.123 0.921,2026-02-24T18:16:10.364Z
6h452i,23,UNKNOWN,21,19,2,1.0874628412503393,4,3,0.599 -0.983 0.821 -0.732 0.157 -0.762 0.177 0.971,2026-02-24T18:16:15.038Z
6h452i,24,UNKNOWN,90,83,7,2.8328900141647417,5,2,0.858 0.129 0.795 0.376 0.754 0.879 0.339,2026-02-24T18:16:56.201Z
6h452i,25,UNKNOWN,72,83,11,3.4757334309663976,7,5,0.303 0.065 0.246 -0.106 0.908 -0.973 -0.285 -0.697,2026-02-24T18:17:00.140Z
6h452i,26,UNKNOWN,21,38,17,4.098032082960526,3,4,-0.531 -0.842 -0.892 -0.138 -0.657 0.067 0.258 0.471,2026-02-24T18:17:05.133Z
6h452i,27,UNKNOWN,39,50,11,3.4757334309663976,1,5,0.618 0.25 0.216 0.516 0.661 0.644 0.648 0.551,2026-02-24T18:17:11.413Z
6h452i,28,UNKNOWN,90,85,5,2.357552004618084,5,2,0.364 -0.443 0.4 -0.067 0.899 0.36 -0.988 0.504,2026-02-24T18:17:17.320Z
6h452i,29,UNKNOWN,78,88,10,3.3398500028846247,1,3,0.132 0.666 0.331 0.518 0.61,2026-02-24T18:17:24.338Z
6h452i,30,UNKNOWN,26,17,9,3.189824558880017,1,0,-0.109 -0.418 0.07 0.486 -0.191 -0.244 0.266 -0.661,2026-02-24T18:17:36.408Z
6h452i,31,UNKNOWN,69,89,20,4.330916878114617,7,3,0.281 -0.187 -0.063 0.395 0.303 -0.524 0.872 0.274 0.439,2026-02-24T18:18:15.363Z
6h452i,32,UNKNOWN,90,90,0,0,1,3,0.495 0.617 0.375 0.557 0.403,2026-02-24T18:18:19.109Z
6h452i,33,UNKNOWN,97,100,3,1.6438561897747248,4,2,0.118 -0.904 -0.968 -0.246 -0.937,2026-02-24T18:18:23.523Z
6h452i,34,UNKNOWN,97,88,9,3.189824558880017,1,7,0.417 0.547 0.825 0.41 0.925 0.353 0.307 0.533 0.144,2026-02-24T18:18:48.056Z
6h452i,35,UNKNOWN,10,27,17,4.098032082960526,5,0,0.094 0.736 0.304 0.822 0.821 0.952 0.529 0.255,2026-02-24T18:18:53.395Z
6h452i,36,UNKNOWN,42,28,14,3.820178962415188,4,3,0.901 0.426 -0.249 0.267 -0.635,2026-02-24T18:19:00.136Z
6h452i,37,UNKNOWN,99,100,1,0.16992500144231237,7,5,0.508 0.235 0.294 0.179 0.988 0.851 0.345 0.858 0.447,2026-02-24T18:19:03.513Z
6h452i,38,UNKNOWN,26,18,8,3.0223678130284544,2,5,0.884 0.196 0.734 0.381 0.436 0.189 0.886 0.534 0.849,2026-02-24T18:19:07.898Z
6h452i,39,UNKNOWN,90,100,10,3.3398500028846247,4,3,0.345 0.787 0.094 0.61 0.55 0.068 0.83 0.835,2026-02-24T18:19:45.918Z
6h452i,40,UNKNOWN,15,15,0,0,4,5,-0.451 0.884 -0.63 0.442 0.149 -0.968 0.456 -0.608 0.709 -0.848,2026-02-24T18:19:49.779Z
6h452i,41,UNKNOWN,74,88,14,3.820178962415188,6,5,0.757 0.79 -0.189 -0.529 -0.259 0.11 0.149 -0.226 0.394,2026-02-24T18:20:02.558Z
6h452i,42,UNKNOWN,47,50,3,1.6438561897747248,6,5,-0.216 0.883 -0.467 -0.949 0.393 -0.941 -0.439,2026-02-24T18:20:06.397Z
6h452i,43,UNKNOWN,88,82,6,2.6147098441152083,2,4,0.228 0.124 0.833 0.632 0.951,2026-02-24T18:20:09.916Z
6h452i,44,UNKNOWN,64,39,25,4.651051691178929,0,2,0.576 0.142 0.904 0.434 0.754 0.427,2026-02-24T18:20:18.107Z
6h452i,45,UNKNOWN,79,89,10,3.3398500028846247,1,2,0.544 0.58 0.733 0.994 0.181 0.347 0.48,2026-02-24T18:20:21.981Z
6h452i,46,UNKNOWN,50,24,26,4.7073591320808825,1,4,0.728 -0.266 -0.359 0.874 -0.133,2026-02-24T18:20:35.245Z
6h452i,47,UNKNOWN,50,91,41,5.361943773735241,1,4,0.728 -0.266 -0.359 0.874 -0.133,2026-02-24T18:20:38.397Z
6h452i,48,UNKNOWN,60,50,10,3.3398500028846247,0,6,0.28 0.385 0.336 0.915 0.234 0.086 0.469,2026-02-24T18:20:54.180Z
6h452i,49,UNKNOWN,46,50,4,2.0443941193584534,7,3,0.699 -0.279 -0.35 -0.241 0.843 0.285 -0.056 -0.527 0.378,2026-02-24T18:22:38.122Z
6h452i,50,UNKNOWN,46,19,27,4.7615512324444795,7,3,0.699 -0.279 -0.35 -0.241 0.843 0.285 -0.056 -0.527 0.378,2026-02-24T18:23:05.808Z
6h452i,51,UNKNOWN,89,78,11,3.4757334309663976,3,2,0.67 0.061 0.882 0.995 0.782 0.432 0.587,2026-02-24T18:23:15.559Z
6h452i,52,UNKNOWN,84,87,3,1.6438561897747248,0,2,0.375 0.216 0.445 0.524 0.705 0.857 0.718 0.267 0.893 0.296,2026-02-24T18:23:21.159Z
6h452i,53,UNKNOWN,86,76,10,3.3398500028846247,3,1,0.084 0.73 0.147 0.631 0.453 0.279,2026-02-24T18:23:26.468Z
6h452i,54,UNKNOWN,73,50,23,4.531381460516312,8,5,0.113 0.872 -0.658 -0.865 -0.398 0.781 0.532 -0.131 -0.574 0.819,2026-02-24T18:23:31.451Z
6h452i,55,UNKNOWN,36,19,17,4.098032082960526,3,2,0.575 0.397 0.4 0.145 0.131 0.807,2026-02-24T18:23:36.055Z
6h452i,56,UNKNOWN,36,10,26,4.7073591320808825,3,2,0.575 0.397 0.4 0.145 0.131 0.807,2026-02-24T18:23:39.764Z
6h452i,57,UNKNOWN,36,24,12,3.599912842187128,3,2,0.575 0.397 0.4 0.145 0.131 0.807,2026-02-24T18:23:42.854Z
6h452i,58,UNKNOWN,35,22,13,3.7142455176661224,7,5,0.369 0.223 0.373 0.425 0.373 0.257 0.803 0.728 0.211 0.204,2026-02-24T18:23:48.081Z
6h452i,59,UNKNOWN,12,15,3,1.6438561897747248,4,5,0.245 0.495 0.713 0.771 0.106 0.873 0.689,2026-02-24T18:23:53.447Z
6h452i,60,UNKNOWN,85,74,11,3.4757334309663976,0,4,0.773 0.163 0.495 0.157 0.66,2026-02-24T18:24:42.398Z
6h452i,61,UNKNOWN,79,79,0,0,7,5,0.622 0.625 0.877 0.516 0.366 0.365 0.294 0.463,2026-02-24T18:24:50.868Z
6h452i,62,UNKNOWN,57,50,7,2.8328900141647417,2,4,0.376 0.862 0.846 0.082 0.484 0.237,2026-02-24T18:25:10.639Z
6h452i,63,UNKNOWN,79,83,4,2.0443941193584534,5,8,0.597 0.172 0.793 0.935 0.715 0.869 0.396 0.437 0.686 0.247,2026-02-24T18:25:15.648Z
6h452i,64,UNKNOWN,76,69,7,2.8328900141647417,4,0,0.485 0.284 0.246 0.496 -0.638 -0.513,2026-02-24T18:25:22.563Z
